action,life,power,attack,defence,fall.defence_up,liedown.time,airjuggle,sparkno,guard.sparkno,ko.echo,volume,intpersistindex,floatpersistindex,var(21),ignorehitpause,ground.hittime,statetype,add,runjump.back,postype,movecamera,fall,air.velocity,edge,attr,trigger1,color,airjump.fwd,keyctrl,triggerall,"root,palno",walk.fwd,walk.back,player,air.hittime,hitflag,priority,air.type,juggle,x,jump.neu,ctrl,velset,persistent,palno,stand.friction,(gametime % 5),physics,ontop,ground.type,(gametime % 10),height,anim,trigger2,airjump.num,givepower,movehit,run.back,reversal.attr,trigger9,pausemovetime,vfacing,damage,run.fwd,ground.front,forceair,crouch.friction,air.front,ampl,palfx.add,guardflag,airjump.height,mid.pos,type,hitsound,guardsound,backedgedist,freq,helpertype,trigger7,scale,stateno,getpower,time,absolute,value,id,flag,jump.fwd,airguard.velocity,v,movetime,animtype,trigger4,trigger3,trigger5,air.back,facing,under,ground.velocity,movetype,name,movecontact,airjump.neu,unhittable,yaccel,trigger6,ground.back,trigger13,pausetime,animtime,ground.slidetime,teamside,head.pos,roundstate,ownpal,(vel y > 0),slot,trigger12,kill,removeongethit,attack.dist,shadowoffset,removetime,p1stateno,proj.attack.dist,animelem,darken,palfx.time,runjump.fwd,pos,bindtime,random,proj.doscale,statedef,draw.offset,sound,invertall,poweradd,yscale,state,sprpriority,"root,stateno",y,"enemynear,movetype",trigger10,mul,airjump.back,supermovetime,p2stateno,trigger11,trigger8,jump.back,p2defmul,sparkxy,xscale
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,,,,,,,-1,,,,,,,,,,,,,,
state a,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turn,,,,,,,,,,0,,,,,,,,,,,,,,"enemy,facing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LifeAdd,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LifeAdd,,,,,,,,,,0,1,-lifemax * 0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeAnim2,,,,,,,,,,0,,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,
Gravity,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gravity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
Hit ground,,,,,,,,,,,,,,,,,,,,,,,,,,(pos y gteq 0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SelfState,,,,,,,,,,,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(pos y gteq 0),,,,,,,,,,,,,,,,,,,,,,,,1026,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,0,,,,,,N,,,,,3105,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,,,,0,,,2,,,,,,,,,,,,,,
VarAdd,,,,,,,,,,,,,,,1,,,,,,,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VarAdd,,,,,,,,,,,,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,h,,,,,,,,,,,
Width,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,,,,,,,,,,,,"25,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
VelSet,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VelSet,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
snd,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlaySnd,,,,,,,,,,,,"13,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,1450,,,,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",5,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,5,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-10, -76",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",12,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,12,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-30, -80",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",20,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,20,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-25, -20",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",26,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,26,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-10, -20",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",33,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,33,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-20, -80",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",39,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,39,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-10, -70",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",45,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,45,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-10, -90",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",50,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"0, 0",,,,,,,,MA,,,HitDef,"s20, 1","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,0,,,,,,,50,,,,,,,,,,,,,,200,,,,,,,,,1002,,,,,"-30, -80",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",55,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,56,,,,,,70,,,"0, 0",,,,,,,,MA,,,HitDef,"s4,2","s20, 6",,,,66,,,,,,,,,,"-1.9,-.8",,,Light,60,58,62,,,,-4,,,,,,,64,,,"5, 5",,15,,,,,,,,0,,,,,,,74,,,,,,,,,,,,,,200,,,,,72,,,,1004,74,68,,,"-10, -30",
1,,,,,,,,s7010,s8000,,,,,,,0,,,,,,,"-1.4,-3",,"A, SA",79,,,,,,,,,15,MAFD,"99, Hit",High,,,,,,,,,,,,High,,,,,,,,,,,,,"50, 0",,,,,,,,MA,,,HitDef,"s4, 20","s20, 6",,,,,,,,,,,,,,"-1.9,-.8",,,Light,,,,,,,-4,,,,,,,,,,"10, 10",,15,,,,,,,,1,,,,,,,79,,,,,,,,,,,,,,200,,,,,,,,,1003,,,,,"-10, -50",
TargetLifeAdd,,,,,,,,,,,,,,,1,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TargetLifeAdd,,,,,,,,,,,0,-100,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,79,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
EnvShake,,,,,,,,,,,,,,,1,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,,,,,EnvShake,,,,175,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
VelSet,,,,,,,,,,,,,,,1,,,,,,,,,,,52,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VelSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,0,,,-15,,,,,,,,,,,,
VelSet,,,,,,,,,,,,,,,1,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VelSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,0",,,,,S,,,,,2500,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,2,,,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
VarAdd,,,,,,,,,,,,,,,1,,,,,,,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VarAdd,,,,,,,,,,,,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,h,,,,,,,,,,,
ReversalDef,,,,,,,,S8000,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,ReversalDef,"s20,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0",,,,,,,,,,,,,,,1510,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"20,0",
2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"-8,0",,,,,S,,,,,2510,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,,,,,,,2,,,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
ReversalDef,,,,,,,,S8000,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,ReversalDef,"s20,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0",,,,,,,,,,,,,,,1510,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"20,0",
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,0",,,,,S,,,,,900,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,2,,,,,,,,,,,,,,
PosSet,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
ReversalDef,,,,,,,,-1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,ReversalDef,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5",,,,,,,,,,,,,,,1610,,,,,,,,,,,,,,,,0,,,,,,,,,1601,,,,,"20,-30",
2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,,,,,,,-1,,,,,,,,,,,,,,
PosSet,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,
DestroySelf,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DestroySelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
state a,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turn,,,,,,,,,,0,,,,,,,,,,,,,,"enemy,facing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeAnim2,,,,,,,,,,0,,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,
SelfState,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SelfState,,,,,,,,,,50,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,0",,,,,S,,,,,930,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,,,,,,,2,,,,,,,,,,,,,,
snd,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlaySnd,,,,,,,,,,,,"120,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1450,,,,,,,,,,,,,,,
EnvColor,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnvColor,,,,,,,,,,5,,"255,255,255",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
EnvShake,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,EnvShake,,,,60,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
TargetBind,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TargetBind,,,,,,,,,,1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,0",,,,,,,,,,0,,,,,,,,,,,,,,,
PosSet,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,
Turn,,,,,,,,,,,,,,,1,,,,,,,,,,,"enemynear,facing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turn,,,,,,,,,,,,,,,,,,,,,,,,"enemynear,facing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
VarAdd,,,,,,,,,,,,,,,1,,,,,,,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VarAdd,,,,,,,,,,,,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,h,,,,,,,,,,,
Explod,,,,,,,,,,,,,,,,,,,,p1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,7008,,,,,,,,,,,,,,,,,,,,,Explod,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,"60,-90",,,,,,,,,,0,,,,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,0",,,,,N,,,,,1500,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,2,,,,,,,,,,,,,,
NotHitBy,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotHitBy,,,,,,,,,,1,,"SCA,NA,SA,HA,NP,SP,HP,NT,ST,HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
PlayerPush,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlayerPush,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
Helper,,,,,,,,,,,,,,0,,,,,,p2,,,,,,p2dist x lteq 50,,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Helper,,,,,normal,,,1705,,0,,,1705,,,,,,,,,,,1,,,,"""1705""",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,"0,0",,,,,,,,,,0,,,,,,,,0,,,,,,,
Helper,,,,,,,,,,,,,,0,,,,,,p2,,,,,,p2dist x lteq 100,,,0,0,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Helper,,,,,normal,,,1705,,0,,,1705,,,,,,,,,,,1,,,,"""1705""",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,"0,0",,,,,,,,,,0,,,,,,,,0,,,,,,,
Helper,,,,,,,,,,,,,,0,,,,,,p2,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Helper,,,,,normal,,,1705,,0,,,1705,,,,,,,,,,,1,,,,"""1705""",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,"0,0",,,,,,,,,,0,,,,,,,,0,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChangeState,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,0",,,,,N,,,,,1505,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,,,,,,,2,,,,,,,,,,,,,,
snd,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlaySnd,,,,,,,,,,,,"4,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,1450,,,,,,,,,,,,,,,
snd,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,random lteq 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlaySnd,,,,,,,,,,0,,"16,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,,,,,,,,,,,,,,,
